gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Predicted Churn
1,0,0,0,0.1267605633802817,1,0,0,0,1,1,0,0,0,0.3582089552238806,0.0651050080775444,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.9295774647887324,1,1,1,1,1,0,1,1,0,0.9119402985074626,0.8439418416801292,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.0845070422535211,0,0,0,0,1,1,0,0,1,0.1716417910447761,0.0266270482344795,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.7042253521126761,1,0,0,0,0,0,1,1,0,0.68955223880597,0.5143203323332564,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,0,0,0.2676616915422885,0.0458862220170782,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1126760563380281,1,0,0,0,0,0,1,1,1,0.6980099502487562,0.0888299099930764,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.0422535211267605,1,0,0,0,0,1,0,0,1,0.3238805970149253,0.0211747057465958,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0,0.9859154929577464,1,1,1,1,1,0,1,0,1,0.8034825870646766,0.8049619201477037,0,1,0,0,0,1,0,0,1,0,0
1,0,1,1,0.6901408450704226,1,1,0,0,0,0,1,0,1,0.6582089552238807,0.4728075236556657,0,1,0,1,0,0,1,0,0,0,1
1,1,1,1,0.323943661971831,1,0,0,0,1,0,1,1,1,0.7791044776119402,0.2590180013847218,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,0.295774647887324,1,0,1,0,0,0,1,0,1,0.4129353233830846,0.156421647819063,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.6056338028169015,1,1,1,1,1,0,1,1,1,0.9278606965174128,0.5650069236095083,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.4507042253521127,1,1,0,0,0,0,0,0,0,0.0597014925373134,0.0945880452342488,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5656716417910447,0.0064966535887375,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.7464788732394366,1,1,0,0,0,0,1,1,1,0.5164179104477612,0.4265924301869375,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.5774647887323944,1,1,0,1,0,0,1,1,1,0.8308457711442786,0.4909589199169166,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.2741293532338308,0.0031156242787906,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0223880597014925,0.000196168936072,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.4084507042253521,1,0,1,1,0,1,1,0,0,0.518905472636816,0.2337814447265174,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0.1223880597014925,0.0013558735287329,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.2112676056338028,1,1,1,1,0,1,1,1,0,0.6631840796019901,0.1591795522732518,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.0184079601990049,0.0001500115393491,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0.1126760563380281,0,0,0,0,0,1,1,0,0,0.2228855721393034,0.0357892914839603,1,0,0,1,0,0,0,0,0,1,1
0,1,1,0,0.6338028169014085,1,1,0,0,1,0,1,1,1,0.8233830845771145,0.5378779136856682,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5059701492537313,0.0058042926378952,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.9859154929577464,1,0,1,0,0,1,0,0,0,0.3606965174129353,0.4338102930994691,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.5915492957746479,1,1,0,0,0,0,0,0,1,0.5681592039800994,0.3626355873528733,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0,0.6901408450704226,0,0,1,0,0,1,1,0,1,0.2606965174129353,0.2503634894991922,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.1690140845070422,1,1,0,0,0,0,0,0,1,0.5646766169154228,0.1131606277405954,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.2535211267605634,1,0,0,1,0,1,1,1,0,0.8134328358208955,0.215768520655435,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5633802816901409,1,1,0,0,1,0,1,1,0,0.7940298507462686,0.4583198707592891,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5263681592039802,0.0060408492960997,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.323943661971831,0,0,0,1,1,0,1,1,1,0.3572139303482586,0.1409473805677359,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0.5492957746478874,1,1,0,1,0,0,1,0,0,0.454228855721393,0.3018924532656358,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.028169014084507,1,1,0,1,1,0,1,0,1,0.5064676616915423,0.0249480729286868,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.5070422535211268,1,1,1,0,0,0,1,0,0,0.4616915422885572,0.2687572120932379,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.9295774647887324,1,1,1,0,1,1,1,1,1,0.9004975124378108,0.8236095084237249,0,1,0,0,0,1,0,1,0,0,0
1,0,1,1,0.4366197183098592,1,1,0,1,0,0,1,1,1,0.8019900497512437,0.3543503346411262,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.0704225352112676,1,0,0,0,0,1,0,0,1,0.3074626865671641,0.0290791599353796,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.4366197183098592,1,1,1,0,0,0,1,0,0,0.7099502487562188,0.33267943687976,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.8169014084507042,1,1,0,1,1,0,0,0,1,0.6467661691542288,0.5689245326563582,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.4084507042253521,1,0,0,1,1,1,0,1,0,0.5174129353233831,0.251569351488576,1,0,0,0,1,0,1,0,0,0,0
0,0,0,1,0.2676056338028169,1,0,0,0,0,0,0,0,1,0.0114427860696517,0.0410454650357719,0,0,1,1,0,0,0,0,1,0,0
1,0,1,1,0.3661971830985915,1,1,0,0,0,0,0,0,0,0.0621890547263681,0.0857546734364182,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,0.2676056338028169,1,1,1,0,0,0,0,0,1,0.6059701492537314,0.1733325640433879,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.1126760563380281,1,0,0,0,0,0,0,0,0,0.0184079601990049,0.0197842141703207,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.943661971830986,1,1,1,1,1,0,1,0,1,0.5447761194029851,0.5936072005538887,1,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.9577464788732396,1,1,1,0,0,1,0,0,0,0.4293532338308458,0.4663108700669282,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.352112676056338,1,1,0,0,1,1,0,0,1,0.6572139303482587,0.26111239326102,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.9577464788732396,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.1543849526886683,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.1408450704225352,1,0,0,0,0,0,0,0,0,0.0213930348258706,0.0245384260327717,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0.3233830845771144,0.0036868220632356,1,0,0,1,0,0,0,0,0,1,1
0,0,1,1,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.0218905472636815,0.025801984768059,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0.7605633802816901,1,1,1,1,0,1,0,1,1,0.572139303482587,0.4898972997922917,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.6056338028169015,1,0,1,0,0,1,1,0,0,0.4691542288557214,0.3179956150473113,1,0,0,0,1,0,0,0,1,0,0
0,1,1,0,0.6338028169014085,1,0,0,0,0,0,0,1,1,0.618407960199005,0.4138472190168474,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.9577464788732396,1,0,1,1,1,0,0,0,1,0.4129353233830846,0.4674705746595892,1,0,0,0,0,1,1,0,0,0,0
0,1,0,0,0.1408450704225352,1,0,0,0,0,0,0,1,1,0.599502487562189,0.0987075928917609,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.1408450704225352,1,1,0,1,0,0,1,1,1,0.8333333333333334,0.1299965381952458,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.3943661971830986,1,0,0,0,1,0,0,0,0,0.3054726368159204,0.1505769674590353,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0.7887323943661972,1,1,1,0,0,0,1,1,1,0.8099502487562189,0.6321543964920379,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.3802816901408451,1,0,0,0,0,0,0,0,0,0.0,0.0595315024232633,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.5774647887323944,1,0,1,0,1,0,0,0,0,0.3611940298507462,0.281127394414955,1,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0238805970149253,0.0022963304869605,0,0,1,1,0,0,0,0,0,1,0
0,0,0,1,0.3098591549295775,0,0,1,1,0,1,0,0,0,0.2228855721393034,0.1071543964920378,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.2394366197183098,1,0,0,0,0,0,0,0,0,0.0218905472636815,0.0390260789291484,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,0.8591549295774649,1,1,0,0,0,0,0,0,0,0.0651741293532338,0.1681802446342026,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5228855721393034,0.0060004615739672,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.2112676056338028,1,1,0,0,0,1,0,1,1,0.7044776119402985,0.1649896145857373,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.028169014084507,1,1,0,0,0,0,1,1,1,0.7796019900497512,0.0315139626125086,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.9295774647887324,1,1,1,1,1,1,1,1,1,0.7019900497512437,0.6790156935148858,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.8591549295774649,1,0,0,0,0,0,0,0,1,0.017910447761194,0.1364931917839834,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.7887323943661972,1,1,0,1,1,0,1,1,1,0.8582089552238806,0.6811158550657743,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,1,0.5129353233830846,0.0147530579275328,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.3098591549295775,1,1,1,0,1,1,1,0,1,0.5860696517412936,0.2008539118393723,1,0,0,0,0,1,1,0,0,0,0
1,0,0,1,0.3380281690140845,0,0,1,0,0,1,0,0,0,0.1671641791044775,0.0952746365105008,1,0,0,0,0,1,1,0,0,0,0
1,1,0,0,1.0,1,1,0,1,1,1,1,1,1,0.8940298507462686,0.8949053773367183,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,0.0140845070422535,1,1,0,0,0,0,1,0,1,0.6547263681592039,0.0132990999307639,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0985915492957746,1,0,0,0,0,0,0,0,1,0.0194029850746268,0.0140953150242326,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.056338028169014,1,1,0,0,0,0,0,0,1,0.3218905472636816,0.0266732056312023,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.4788732394366197,0,0,0,0,1,0,1,1,0,0.3079601990049751,0.1941899376875144,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.323943661971831,1,1,0,0,0,0,0,0,0,0.06318407960199,0.0662185552734825,0,0,1,0,1,0,0,0,1,0,0
1,0,1,1,0.0140845070422535,1,0,0,0,0,0,0,0,1,0.5313432835820896,0.0134952688668359,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,1.0,1,1,1,1,1,1,0,1,1,0.8621890547263681,0.8901280867759058,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,0.5633802816901409,1,1,1,1,1,1,1,0,1,0.8781094527363184,0.4919916916685898,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.0422535211267605,1,0,1,0,0,0,0,0,0,0.309452736318408,0.0231767828294484,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.352112676056338,1,0,0,1,0,0,0,0,0,0.5696517412935324,0.2307062081698592,0,1,0,0,1,0,1,0,0,0,0
0,0,0,0,0.0845070422535211,1,0,0,1,0,0,1,1,1,0.7562189054726368,0.0750288483729517,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0.5044776119402985,0.0057869836141241,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.0422535211267605,1,1,0,1,0,1,0,0,1,0.4004975124378109,0.0237768289868451,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.6619718309859155,1,0,0,1,1,1,1,1,0,0.6034825870646766,0.4330371567043619,1,0,0,0,0,1,0,1,0,0,0
0,1,0,0,0.0140845070422535,1,1,0,0,0,0,1,1,1,0.7522388059701491,0.0205342718670666,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0.1549295774647887,1,0,1,0,1,1,1,1,1,0.6064676616915423,0.1067447495961227,1,0,0,0,1,0,0,0,1,0,0
0,0,1,0,0.8309859154929577,1,1,1,0,1,1,1,1,1,0.907462686567164,0.7562947149780753,0,1,0,1,0,0,1,0,0,0,0
0,0,0,0,0.7605633802816901,1,0,1,0,1,1,0,0,1,0.4074626865671642,0.3643030233094853,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0.108457711442786,0.001194322640203,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.017910447761194,0.0001442418647588,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.0422535211267605,1,1,0,0,0,0,0,0,1,0.5751243781094527,0.0346295868912993,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0616915422885571,0.0006519732287099,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.5774647887323944,1,0,0,0,1,1,0,1,0,0.4800995024875621,0.316633971843988,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.3114427860696517,0.0035483498730671,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.0845070422535211,1,1,0,0,1,0,1,0,1,0.707462686567164,0.0707419801523194,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.028169014084507,1,0,0,0,1,0,0,0,1,0.5507462686567164,0.0246595891991691,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.6407960199004975,0.6808850680821602,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.1971830985915492,1,1,0,0,0,0,0,0,1,0.3059701492537313,0.0842891760904685,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.0422535211267605,1,0,0,0,0,0,1,0,1,0.617910447761194,0.0333025617355181,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1408450704225352,1,1,0,0,0,0,0,0,0,0.0691542288557213,0.0261193168705285,0,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0.056338028169014,1,1,0,0,0,0,0,0,0,0.071641791044776,0.0133798753750288,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0,0.0,1,0,1,0,1,0,0,0,1,0.3736318407960198,0.0042695591968612,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.9218905472636816,0.9487710593122548,0,1,0,0,0,1,0,1,0,0,0
1,0,1,0,0.7605633802816901,1,1,0,1,0,0,0,0,1,0.5920398009950248,0.4901453957996768,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.5492957746478874,1,1,0,0,0,0,0,0,1,0.0791044776119402,0.1221670897761366,0,0,1,1,0,0,0,0,1,0,0
1,0,1,0,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.1265635818139857,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.6049751243781094,0.0069524578813754,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.0,1,0,1,0,0,0,1,1,1,0.763681592039801,0.0087929840756981,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0691542288557213,0.0007385183475651,1,0,0,1,0,0,0,0,0,1,1
0,1,1,1,0.7183098591549296,1,1,0,1,1,0,1,1,1,0.6228855721393034,0.4685841218555274,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0.5633802816901409,1,1,0,0,1,0,1,1,1,0.7975124378109453,0.4810696976690514,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.5915492957746479,1,0,0,0,0,0,1,0,1,0.3791044776119403,0.2737537502884837,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.647887323943662,1,0,0,0,0,0,0,0,0,0.0104477611940298,0.100588506808216,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.028169014084507,1,1,0,0,0,0,0,0,0,0.3199004975124377,0.0136683591045465,1,0,0,1,0,0,1,0,0,0,1
0,1,1,1,0.9154929577464788,1,1,1,1,1,1,1,0,0,0.6084577114427862,0.5926378952227095,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0.7605633802816901,1,0,0,0,1,1,0,0,1,0.3681592039800995,0.3578467574428802,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.008457711442786,0.0589314562658666,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.1549295774647887,1,1,0,0,0,0,1,0,1,0.6547263681592039,0.109364181860143,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.9154929577464788,1,1,0,1,1,0,1,1,1,0.8651741293532339,0.7982979459958459,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.4788732394366197,1,1,0,0,1,0,1,1,1,0.827363184079602,0.4012808677590584,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.1267605633802817,1,1,0,0,1,0,0,1,1,0.7119402985074627,0.1033348719132241,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.3661971830985915,1,1,0,0,0,0,0,0,1,0.572139303482587,0.22042464804985,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.8028169014084507,1,0,0,0,0,1,1,1,1,0.7666666666666666,0.6691553196399723,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.7464788732394366,1,0,1,1,1,1,1,1,0,0.91044776119403,0.702907915993538,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,0,0,0.0159203980099502,0.0184629586891299,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0104477611940298,0.001096238172167,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.0704225352112676,1,0,0,0,0,0,0,0,1,0.5059701492537313,0.0480267712900992,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.352112676056338,1,0,0,0,0,0,1,1,1,0.7263681592039801,0.2692130163858758,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1126760563380281,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.0193111008539118,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0.0985915492957746,1,0,0,1,1,0,0,0,1,0.36318407960199,0.0492787906762058,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.1549295774647887,1,0,0,0,0,0,1,0,1,0.6288557213930348,0.1030694668820678,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1971830985915492,1,1,0,0,0,0,0,0,1,0.3069651741293532,0.0762462497115162,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.5915492957746479,1,1,1,0,1,0,1,1,1,0.6164179104477612,0.4111239326102007,1,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0.5774647887323944,1,1,0,0,0,1,1,1,1,0.8164179104477611,0.48513154858066,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.4225352112676057,1,1,1,0,1,1,0,0,0,0.4676616915422885,0.2279598430648511,1,0,0,1,0,0,0,1,0,0,0
1,0,0,1,0.9154929577464788,1,1,1,0,1,1,0,0,1,0.7233830845771144,0.6821197784444958,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0.2394366197183098,1,1,0,1,0,1,0,0,1,0.6686567164179105,0.1715958919916916,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.017412935323383,0.0001384721901684,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0.8450704225352113,1,1,0,1,0,1,1,0,1,0.7547263681592039,0.6484537272097854,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.1267605633802817,1,1,0,1,0,0,0,0,0,0.6129353233830845,0.0898280636972074,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5313432835820896,0.0060985460420032,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.2394366197183098,1,0,0,1,0,0,0,0,1,0.5502487562189055,0.1547022847911378,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.323943661971831,1,1,0,1,1,0,1,1,1,0.8597014925373135,0.2912127855988922,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.028169014084507,1,0,0,0,0,0,0,0,0,0.0104477611940298,0.0041426263558735,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.6901408450704226,1,0,0,0,0,0,0,0,0,0.0189054726368158,0.1119605354258019,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.2616915422885572,0.0029713824140318,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0140845070422535,1,0,1,0,0,1,0,0,1,0.3601990049751243,0.0079044541887837,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.2253521126760563,1,0,0,0,0,0,0,0,1,0.0139303482587064,0.0383971843987999,0,0,1,0,1,0,1,0,0,0,0
0,0,1,1,0.9577464788732396,1,1,0,1,1,0,1,1,1,0.86318407960199,0.8399434571890145,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.7009950248756219,0.7250057696745903,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0,0.028169014084507,1,1,0,0,0,0,0,0,1,0.5572139303482587,0.0220978536810523,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1,0.6901408450704226,1,1,1,1,1,0,0,1,1,0.5661691542288557,0.4389164551119316,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.7323943661971831,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.1188149088391414,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0.8028169014084507,1,1,1,1,0,1,1,1,1,0.9039800995024876,0.7356162012462497,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.6338028169014085,0,0,1,0,0,0,0,0,1,0.1243781094527363,0.1696861297022848,1,0,0,0,1,0,1,0,0,0,0
0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9417910447761194,0.9280752365566582,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5567164179104478,0.0063927994461112,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.0704225352112676,1,1,0,1,1,0,1,0,1,0.754228855721393,0.0576909762289406,0,1,0,1,0,0,0,0,0,1,1
0,0,1,0,1.0,1,1,1,1,1,1,0,1,0,0.6029850746268656,0.662860604661897,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.0422535211267605,1,0,0,0,0,0,0,1,1,0.3686567164179104,0.0253519501500115,1,0,0,1,0,0,0,0,0,1,1
1,0,1,1,0.7183098591549296,1,0,0,0,0,0,0,0,0,0.0109452736318408,0.1168820678513732,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.0218905472636815,0.0018462958689129,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.9014084507042254,1,0,0,0,0,0,0,0,0,0.0109452736318408,0.1501442418647588,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0,0.5915492957746479,1,1,0,1,0,0,1,1,1,0.8233830845771145,0.5042234018001385,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.0422535211267605,1,1,0,1,0,0,1,1,1,0.8154228855721393,0.0463189476113547,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.3380281690140845,1,1,1,0,0,0,0,1,1,0.7044776119402985,0.2490941610893145,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0.7042253521126761,1,1,0,1,0,1,1,1,1,0.600995024875622,0.4537329794599584,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.1549295774647887,1,1,0,0,1,0,1,1,0,0.5621890547263682,0.0932667897530579,1,0,0,1,0,0,1,0,0,0,1
1,0,1,1,0.7887323943661972,1,0,1,0,0,0,1,1,1,0.5159203980099502,0.4493999538426033,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,0.323943661971831,1,0,0,0,0,0,0,0,0,0.0164179104477611,0.0593930302330948,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,0.8873239436619719,1,1,0,0,1,1,0,0,0,0.3990049751243781,0.4313004846526655,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.0422535211267605,1,0,0,1,1,1,1,1,1,0.8696517412935324,0.049053773367182,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,0.352112676056338,1,1,0,0,1,0,1,1,1,0.818407960199005,0.2978479113777982,0,1,0,1,0,0,1,0,0,0,1
1,0,1,1,0.1971830985915492,1,0,0,0,0,0,0,0,0,0.017910447761194,0.0306369720747749,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0.8873239436619719,1,1,0,0,0,0,0,0,0,0.0736318407960198,0.1987075928917609,0,0,1,0,0,1,0,1,0,0,0
0,1,1,0,0.4929577464788732,1,1,0,1,0,0,1,1,1,0.7786069651741293,0.3943341795522732,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.3661971830985915,1,1,0,0,0,0,1,1,0,0.763681592039801,0.2819928456035079,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0.5233830845771144,0.0060062312485575,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.4788732394366197,1,1,1,0,1,1,1,1,1,0.6736318407960199,0.356715901223171,1,0,0,0,1,0,0,1,0,0,0
